stim1,stim2,correct,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,ws.thisRepN,ws.thisTrialN,ws.thisN,ws.thisIndex,cat.thisRepN,cat.thisTrialN,cat.thisN,cat.thisIndex,key_resp_2.keys,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
prac1.wav,prac2.wav,1,0,0,0,0,,,,,,,,,None,2,0,2.78744697571,,,,,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
,,,,,,,,,,,,,,,,,,,space,11.6805810928,,,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
ws/2.wav,ws/20.wav,1,,,,,0,0,0,1,,,,,None,1,1,0.702041149139,,,,,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
ws/28.wav,ws/7.wav,2,,,,,0,1,1,13,,,,,['2'],2,1,0.485016107559,,,[2.5873260498046875],,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
ws/15.wav,ws/6.wav,2,,,,,0,2,2,8,,,,,None,2,1,2.77174782753,,,,,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
ws/35.wav,ws/8.wav,2,,,,,0,3,3,14,,,,,['1'],1,0,0.368476867676,,,[2.5873680114746094],,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
ws/8.wav,ws/26.wav,1,,,,,0,4,4,7,,,,,['2'],2,0,0.00110006332397,,,[2.52055287361145],,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
ws/25.wav,ws/7.wav,2,,,,,0,5,5,11,,,,,None,1,0,0.118045806885,,,,,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
ws/5.wav,ws/36.wav,1,,,,,0,6,6,3,,,,,['1'],1,1,0.351453065872,,,[2.787203073501587],,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
ws/17.wav,ws/8.wav,2,,,,,0,7,7,9,,,,,None,1,0,1.35257005692,,,,,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
ws/30.wav,ws/2.wav,2,,,,,0,8,8,12,,,,,None,1,0,0.234766960144,,,,,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
ws/5.wav,ws/14.wav,1,,,,,0,9,9,2,,,,,None,1,1,3.7218849659,,,,,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
ws/6.wav,ws/24.wav,1,,,,,0,10,10,5,,,,,None,1,1,1.36940312386,,,,,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
ws/2.wav,ws/11.wav,1,,,,,0,11,11,0,,,,,None,2,0,3.15474200249,,,,,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
ws/7.wav,ws/16.wav,1,,,,,0,12,12,6,,,,,None,2,0,0.785362958908,,,,,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
ws/23.wav,ws/5.wav,2,,,,,0,13,13,10,,,,,['2'],2,1,0.585192918777,,,[2.670776844024658],,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
ws/6.wav,ws/32.wav,1,,,,,0,14,14,4,,,,,['1'],1,1,0.0679249763489,,,[2.737046003341675],,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
,,,,,,,,,,,,,,,,,,,,,,space,8.71065497398,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
cat/2-6-26.wav,cat/2-6-17.wav,2,,,,,,,,,0,0,0,18,,1,0,0.268315076828,,,,,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
cat/6-18-2.wav,cat/6-2-18.wav,1,,,,,,,,,0,1,1,21,,2,0,3.60533499718,,,,,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
cat/268.wav,cat/286.wav,1,,,,,,,,,0,2,2,3,,1,1,1.31939506531,,,,,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
cat/2-8-15.wav,cat/2-15-8.wav,2,,,,,,,,,0,3,3,31,,2,1,0.651787042618,,,,,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
cat/852.wav,cat/825.wav,2,,,,,,,,,0,4,4,10,,2,1,0.535190820694,,,,,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
cat/285.wav,cat/258.wav,2,,,,,,,,,0,5,5,1,,1,0,0.034548997879,,,,,,,,2016_Jul_21_1220,59.9336976154,Stat_Cat_Oct,001,120,
