stim1,stim2,correct,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,ws.thisRepN,ws.thisTrialN,ws.thisN,ws.thisIndex,cat.thisRepN,cat.thisTrialN,cat.thisN,cat.thisIndex,key_resp_2.keys,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
prac1.wav,prac2.wav,1,0,0,0,0,,,,,,,,,None,2,0,3.18789196014,,,,,,,,2016_Jul_21_1514,59.9336976154,Stat_Cat_Oct,001,122,
,,,,,,,,,,,,,,,,,,,space,13.4158170223,,,,,,2016_Jul_21_1514,59.9336976154,Stat_Cat_Oct,001,122,
ws/23.wav,ws/5.wav,2,,,,,0,0,0,10,,,,,None,1,0,1.31929588318,,,,,,,,2016_Jul_21_1514,59.9336976154,Stat_Cat_Oct,001,122,
ws/17.wav,ws/8.wav,2,,,,,0,1,1,9,,,,,None,2,1,1.05243086815,,,,,,,,2016_Jul_21_1514,59.9336976154,Stat_Cat_Oct,001,122,
ws/7.wav,ws/16.wav,1,,,,,0,2,2,6,,,,,None,1,1,0.168098926544,,,,,,,,2016_Jul_21_1514,59.9336976154,Stat_Cat_Oct,001,122,
ws/6.wav,ws/24.wav,1,,,,,0,3,3,5,,,,,None,2,0,0.217228889465,,,,,,,,2016_Jul_21_1514,59.9336976154,Stat_Cat_Oct,001,122,
ws/30.wav,ws/2.wav,2,,,,,0,4,4,12,,,,,['2'],None,0,,,,[2.653977870941162],,,,,2016_Jul_21_1514,59.9336976154,Stat_Cat_Oct,001,122,
ws/15.wav,ws/6.wav,2,,,,,0,5,5,8,,,,,['2'],None,0,,,,[2.921077013015747],,,,,2016_Jul_21_1514,59.9336976154,Stat_Cat_Oct,001,122,
ws/2.wav,ws/11.wav,1,,,,,0,6,6,0,,,,,None,2,0,0.451668977737,,,,,,,,2016_Jul_21_1514,59.9336976154,Stat_Cat_Oct,001,122,
ws/6.wav,ws/32.wav,1,,,,,0,7,7,4,,,,,None,2,0,0.985541820526,,,,,,,,2016_Jul_21_1514,59.9336976154,Stat_Cat_Oct,001,122,
ws/5.wav,ws/14.wav,1,,,,,0,8,8,2,,,,,None,2,0,1.11902809143,,,,,,,,2016_Jul_21_1514,59.9336976154,Stat_Cat_Oct,001,122,
ws/8.wav,ws/26.wav,1,,,,,0,9,9,7,,,,,None,2,0,0.518365859985,,,,,,,,2016_Jul_21_1514,59.9336976154,Stat_Cat_Oct,001,122,
ws/2.wav,ws/20.wav,1,,,,,0,10,10,1,,,,,None,2,0,0.885499000549,,,,,,,,2016_Jul_21_1514,59.9336976154,Stat_Cat_Oct,001,122,
ws/25.wav,ws/7.wav,2,,,,,0,11,11,11,,,,,['1'],1,0,0.918879985809,,,[2.770995855331421],,,,,2016_Jul_21_1514,59.9336976154,Stat_Cat_Oct,001,122,
ws/28.wav,ws/7.wav,2,,,,,0,12,12,13,,,,,None,2,1,0.701972961426,,,,,,,,2016_Jul_21_1514,59.9336976154,Stat_Cat_Oct,001,122,
ws/5.wav,ws/36.wav,1,,,,,0,13,13,3,,,,,['1'],1,1,0.767840147018,,,[2.6705591678619385],,,,,2016_Jul_21_1514,59.9336976154,Stat_Cat_Oct,001,122,
ws/35.wav,ws/8.wav,2,,,,,0,14,14,14,,,,,None,1,0,0.585163116455,,,,,,,,2016_Jul_21_1514,59.9336976154,Stat_Cat_Oct,001,122,
,,,,,,,,,,,,,,,,,,,,,,space,24.3276319504,,,2016_Jul_21_1514,59.9336976154,Stat_Cat_Oct,001,122,
