stim1,stim2,correct,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,ws.thisRepN,ws.thisTrialN,ws.thisN,ws.thisIndex,cat.thisRepN,cat.thisTrialN,cat.thisN,cat.thisIndex,key_resp_2.keys,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
prac1.wav,prac2.wav,1,0,0,0,0,,,,,,,,,None,2,0,0.585065841675,,,,,,,,2016_Aug_04_1614,59.9225663401,Stat_Cat_Oct,001,127,
,,,,,,,,,,,,,,,,,,,space,14.9676280022,,,,,,2016_Aug_04_1614,59.9225663401,Stat_Cat_Oct,001,127,
ws/35.wav,ws/8.wav,2,,,,,0,0,0,14,,,,,None,2,1,0.701902866364,,,,,,,,2016_Aug_04_1614,59.9225663401,Stat_Cat_Oct,001,127,
ws/5.wav,ws/36.wav,1,,,,,0,1,1,3,,,,,['1'],1,1,0.935642957687,,,[2.5205459594726562],,,,,2016_Aug_04_1614,59.9225663401,Stat_Cat_Oct,001,127,
ws/2.wav,ws/11.wav,1,,,,,0,2,2,0,,,,,None,2,0,0.0845291614532,,,,,,,,2016_Aug_04_1614,59.9225663401,Stat_Cat_Oct,001,127,
ws/6.wav,ws/24.wav,1,,,,,0,3,3,5,,,,,None,1,1,0.00123977661133,,,,,,,,2016_Aug_04_1614,59.9225663401,Stat_Cat_Oct,001,127,
ws/17.wav,ws/8.wav,2,,,,,0,4,4,9,,,,,['2'],2,1,0.518510103226,,,[2.7542269229888916],,,,,2016_Aug_04_1614,59.9225663401,Stat_Cat_Oct,001,127,
ws/30.wav,ws/2.wav,2,,,,,0,5,5,12,,,,,['1'],1,0,0.550840854645,,,[2.4872231483459473],,,,,2016_Aug_04_1614,59.9225663401,Stat_Cat_Oct,001,127,
ws/7.wav,ws/16.wav,1,,,,,0,6,6,6,,,,,['1'],1,1,0.518345832825,,,[2.871073007583618],,,,,2016_Aug_04_1614,59.9225663401,Stat_Cat_Oct,001,127,
ws/2.wav,ws/20.wav,1,,,,,0,7,7,1,,,,,['1'],1,1,0.484966993332,,,[2.704204797744751],,,,,2016_Aug_04_1614,59.9225663401,Stat_Cat_Oct,001,127,
ws/25.wav,ws/7.wav,2,,,,,0,8,8,11,,,,,['2'],2,1,0.518293857574,,,[2.8700571060180664],,,,,2016_Aug_04_1614,59.9225663401,Stat_Cat_Oct,001,127,
ws/15.wav,ws/6.wav,2,,,,,0,9,9,8,,,,,None,1,0,0.251484870911,,,,,,,,2016_Aug_04_1614,59.9225663401,Stat_Cat_Oct,001,127,
ws/23.wav,ws/5.wav,2,,,,,0,10,10,10,,,,,None,2,1,1.11908984184,,,,,,,,2016_Aug_04_1614,59.9225663401,Stat_Cat_Oct,001,127,
ws/5.wav,ws/14.wav,1,,,,,0,11,11,2,,,,,None,2,0,0.234689950943,,,,,,,,2016_Aug_04_1614,59.9225663401,Stat_Cat_Oct,001,127,
ws/8.wav,ws/26.wav,1,,,,,0,12,12,7,,,,,None,2,0,0.501749992371,,,,,,,,2016_Aug_04_1614,59.9225663401,Stat_Cat_Oct,001,127,
ws/28.wav,ws/7.wav,2,,,,,0,13,13,13,,,,,None,2,1,0.184683799744,,,,,,,,2016_Aug_04_1614,59.9225663401,Stat_Cat_Oct,001,127,
ws/6.wav,ws/32.wav,1,,,,,0,14,14,4,,,,,None,1,1,0.635279893875,,,,,,,,2016_Aug_04_1614,59.9225663401,Stat_Cat_Oct,001,127,
,,,,,,,,,,,,,,,,,,,,,,space,23.9104990959,,,2016_Aug_04_1614,59.9225663401,Stat_Cat_Oct,001,127,
