stim1,stim2,correct,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,ws.thisRepN,ws.thisTrialN,ws.thisN,ws.thisIndex,cat.thisRepN,cat.thisTrialN,cat.thisN,cat.thisIndex,key_resp_2.keys,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
ws/3.wav,ws/29.wav,1,,,,,0,8,8,1,,,,,['2'],None,0,,,,[2.854107141494751],,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
ws/21.wav,ws/3.wav,2,,,,,0,9,9,8,,,,,None,['1'],0,[0.9690041542053223],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
ws/22.wav,ws/4.wav,2,,,,,0,10,10,10,,,,,['2'],['2'],0,[0.5351948738098145],,,[2.6207120418548584],,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
ws/9.wav,ws/33.wav,1,,,,,0,11,11,4,,,,,['1'],['1'],0,[0.48508405685424805],,,[2.754235029220581],,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
,,,,,,,,,,,,,,,,,,,,,,space,3.15472316742,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/1-9-15.wav,cat/1-15-9.wav,2,,,,,,,,,0,0,0,22,,['1'],0,[0.48512792587280273],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/25-4-9.wav,cat/12-4-9.wav,2,,,,,,,,,0,1,1,24,,['1'],0,[0.13381218910217285],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/1-14-9.wav,cat/1-10-9.wav,1,,,,,,,,,0,2,2,6,,['1'],0,[1.4695570468902588],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/11-4-9.wav,cat/21-4-9.wav,1,,,,,,,,,0,3,3,9,,['1'],0,[0.08464789390563965],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/914.wav,cat/941.wav,1,,,,,,,,,0,4,4,4,,['1'],0,[0.1169440746307373],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/4-3-17.wav,cat/4-17-3.wav,2,,,,,,,,,0,5,5,17,,['1'],0,[4.138979911804199],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/1-23-9.wav,cat/1-14-9.wav,2,,,,,,,,,0,6,6,20,,['2'],0,[0.4016242027282715],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/934.wav,cat/943.wav,1,,,,,,,,,0,7,7,5,,['2'],0,[1.5860629081726074],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/439.wav,cat/493.wav,2,,,,,,,,,0,8,8,3,,['2'],0,[1.0022549629211426],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/394.wav,cat/349.wav,2,,,,,,,,,0,9,9,1,,['1'],0,[0.5352129936218262],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/1-4-13.wav,cat/1-4-16.wav,2,,,,,,,,,0,10,10,21,,['2'],0,[0.3014819622039795],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/1-17-9.wav,cat/1-15-9.wav,2,,,,,,,,,0,11,11,19,,['1'],0,[0.2681410312652588],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/10-4-9.wav,cat/13-4-9.wav,1,,,,,,,,,0,12,12,8,,['2'],0,[0.30063581466674805],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/1-4-18.wav,cat/1-4-12.wav,1,,,,,,,,,0,13,13,7,,['1'],0,[0.30155086517333984],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/4-16-1.wav,cat/4-1-16.wav,1,,,,,,,,,0,14,14,13,,['1'],0,[0.5351319313049316],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/9-4-11.wav,cat/9-11-4.wav,2,,,,,,,,,0,15,15,18,,['1'],0,[0.6352357864379883],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/9-12-4.wav,cat/9-4-12.wav,1,,,,,,,,,0,16,16,16,,['1'],0,[0.0514070987701416],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/16-4-9.wav,cat/11-4-9.wav,2,,,,,,,,,0,17,17,23,,['1'],0,[0.6350789070129395],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/149.wav,cat/194.wav,1,,,,,,,,,0,18,18,0,,['1'],0,[0.4684109687805176],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/4-18-1.wav,cat/4-1-18.wav,1,,,,,,,,,0,19,19,14,,['2'],0,[0.26825594902038574],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/3-4-20.wav,cat/3-4-18.wav,2,,,,,,,,,0,20,20,25,,['2'],0,[0.2683579921722412],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/3-15-9.wav,cat/3-22-9.wav,1,,,,,,,,,0,21,21,11,,['2'],0,[0.7354309558868408],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/3-9-14.wav,cat/3-14-9.wav,2,,,,,,,,,0,22,22,26,,['2'],0,[0.5185360908508301],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/3-13-9.wav,cat/3-9-13.wav,1,,,,,,,,,0,23,23,10,,['2'],0,[1.0022170543670654],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/3-4-17.wav,cat/3-4-26.wav,1,,,,,,,,,0,24,24,12,,['2'],0,[0.5519599914550781],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/9-10-4.wav,cat/9-4-10.wav,1,,,,,,,,,0,25,25,15,,['2'],0,[0.4015631675720215],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
cat/419.wav,cat/491.wav,2,,,,,,,,,0,26,26,2,,['2'],0,[1.9366378784179688],,,,,,,,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
,,,,,,,,,,,,,,,,,,,,,,,,space,25.5288748741,2016_Jun_02_1420,59.933355053,Stat_Cat_Oct,001,109,
