stim1,stim2,correct,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,ws.thisRepN,ws.thisTrialN,ws.thisN,ws.thisIndex,cat.thisRepN,cat.thisTrialN,cat.thisN,cat.thisIndex,key_resp_2.keys,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
cat/9-12-4.wav,cat/9-4-12.wav,1,,,,,,,,,0,18,18,16,,['1'],0,[0.3683018684387207],,,,,,,,2016_Aug_09_1234,59.9340401818,Stat_Cat_Oct,001,128,
cat/9-4-11.wav,cat/9-11-4.wav,2,,,,,,,,,0,19,19,18,,['1'],0,[0.2513759136199951],,,,,,,,2016_Aug_09_1234,59.9340401818,Stat_Cat_Oct,001,128,
cat/3-4-17.wav,cat/3-4-26.wav,1,,,,,,,,,0,20,20,12,,"['1', '1']",0,"[0.03445696830749512, 0.26840686798095703]",,,,,,,,2016_Aug_09_1234,59.9340401818,Stat_Cat_Oct,001,128,
cat/149.wav,cat/194.wav,1,,,,,,,,,0,21,21,0,,['1'],0,[0.2681589126586914],,,,,,,,2016_Aug_09_1234,59.9340401818,Stat_Cat_Oct,001,128,
cat/1-4-18.wav,cat/1-4-12.wav,1,,,,,,,,,0,22,22,7,,['1'],0,[0.10150504112243652],,,,,,,,2016_Aug_09_1234,59.9340401818,Stat_Cat_Oct,001,128,
cat/3-13-9.wav,cat/3-9-13.wav,1,,,,,,,,,0,23,23,10,,['2'],0,[0.16813397407531738],,,,,,,,2016_Aug_09_1234,59.9340401818,Stat_Cat_Oct,001,128,
cat/3-9-14.wav,cat/3-14-9.wav,2,,,,,,,,,0,24,24,26,,['1'],0,[0.7692439556121826],,,,,,,,2016_Aug_09_1234,59.9340401818,Stat_Cat_Oct,001,128,
cat/25-4-9.wav,cat/12-4-9.wav,2,,,,,,,,,0,25,25,24,,['1'],0,[0.2850320339202881],,,,,,,,2016_Aug_09_1234,59.9340401818,Stat_Cat_Oct,001,128,
cat/1-9-15.wav,cat/1-15-9.wav,2,,,,,,,,,0,26,26,22,,['2'],0,[0.05131697654724121],,,,,,,,2016_Aug_09_1234,59.9340401818,Stat_Cat_Oct,001,128,
,,,,,,,,,,,,,,,,,,,,,,,,space,20.0732400417,2016_Aug_09_1234,59.9340401818,Stat_Cat_Oct,001,128,
