stim1,stim2,correct,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,ws.thisRepN,ws.thisTrialN,ws.thisN,ws.thisIndex,cat.thisRepN,cat.thisTrialN,cat.thisN,cat.thisIndex,key_resp_2.keys,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
cat/7-5-10.wav,cat/7-10-5.wav,2,,,,,,,,,0,10,10,22,,1,0,0.351443052292,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/2-5-13.wav,cat/2-5-16.wav,2,,,,,,,,,0,11,11,28,,1,0,0.868802070618,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/528.wav,cat/582.wav,2,,,,,,,,,0,12,12,5,,2,1,0.585187911987,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/627.wav,cat/672.wav,2,,,,,,,,,0,13,13,6,,2,1,0.133713960648,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/572.wav,cat/527.wav,1,,,,,,,,,0,14,14,4,,1,1,0.151339054108,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/11-5-7.wav,cat/21-5-7.wav,1,,,,,,,,,0,15,15,13,,2,0,0.184849023819,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/285.wav,cat/258.wav,2,,,,,,,,,0,16,16,1,,2,1,0.852179050446,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/2-15-7.wav,cat/2-22-7.wav,1,,,,,,,,,0,17,17,16,,1,1,0.601845979691,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/2-5-18.wav,cat/2-5-12.wav,1,,,,,,,,,0,18,18,17,,2,0,0.167934179306,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/257.wav,cat/275.wav,1,,,,,,,,,0,19,19,0,,1,1,0.234756946564,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/2-17-7.wav,cat/2-15-7.wav,2,,,,,,,,,0,20,20,26,,2,1,0.284941911697,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/268.wav,cat/286.wav,1,,,,,,,,,0,21,21,3,,1,1,0.334881067276,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/2-23-8.wav,cat/2-14-8.wav,2,,,,,,,,,0,22,22,27,,2,1,0.368377923965,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/852.wav,cat/825.wav,2,,,,,,,,,0,23,23,10,,2,1,0.100235939026,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/8-12-5.wav,cat/8-5-12.wav,1,,,,,,,,,0,24,24,24,,2,0,0.55189204216,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/682.wav,cat/628.wav,1,,,,,,,,,0,25,25,7,,2,0,0.784317016602,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/16-5-8.wav,cat/11-5-8.wav,2,,,,,,,,,0,26,26,25,,1,0,0.385025978088,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/10-6-7.wav,cat/13-6-7.wav,1,,,,,,,,,0,27,27,12,,1,1,0.385228157043,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/725.wav,cat/752.wav,1,,,,,,,,,0,28,28,8,,2,0,0.218105077744,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/8-6-11.wav,cat/8-11-6.wav,2,,,,,,,,,0,29,29,23,,2,1,0.301389932632,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/2-6-26.wav,cat/2-6-17.wav,2,,,,,,,,,0,30,30,18,,None,0,,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/2-7-14.wav,cat/2-14-7.wav,2,,,,,,,,,0,31,31,30,,2,1,0.301671981812,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
cat/2-13-8.wav,cat/2-8-13.wav,1,,,,,,,,,0,32,32,14,,1,1,0.451617002487,,,,,,,,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
,,,,,,,,,,,,,,,,,,,,,,,,space,15.6350970268,2016_Jul_27_1417,59.9298440137,Stat_Cat_Oct,001,125,
