stim1,stim2,correct,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,ws.thisRepN,ws.thisTrialN,ws.thisN,ws.thisIndex,cat.thisRepN,cat.thisTrialN,cat.thisN,cat.thisIndex,key_resp_2.keys,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
prac1.wav,prac2.wav,1,0,0,0,0,,,,,,,,,None,['1'],0,[11.830744981765747],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
,,,,,,,,,,,,,,,,,,,space,9.99554681778,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
ws/1.wav,ws/10.wav,1,,,,,0,0,0,5,,,,,None,['2'],0,[4.83978009223938],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
ws/12.wav,ws/3.wav,2,,,,,0,1,1,7,,,,,None,['1'],0,[4.456108093261719],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
ws/9.wav,ws/33.wav,1,,,,,0,2,2,4,,,,,None,['1'],0,[0.7355279922485352],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
ws/3.wav,ws/29.wav,1,,,,,0,3,3,1,,,,,None,['1'],0,[0.6851809024810791],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
ws/31.wav,ws/4.wav,2,,,,,0,4,4,9,,,,,None,['2'],0,[0.4851071834564209],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
ws/1.wav,ws/34.wav,1,,,,,0,5,5,0,,,,,None,['1'],0,[1.4027049541473389],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
ws/19.wav,ws/1.wav,2,,,,,0,6,6,6,,,,,None,['2'],0,[1.4527900218963623],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
ws/27.wav,ws/9.wav,2,,,,,0,7,7,11,,,,,None,['2'],0,[5.206853151321411],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
ws/4.wav,ws/13.wav,1,,,,,0,8,8,2,,,,,['1'],None,0,,,,[2.9377639293670654],,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
ws/22.wav,ws/4.wav,2,,,,,0,9,9,10,,,,,None,['2'],0,[2.120115041732788],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
ws/21.wav,ws/3.wav,2,,,,,0,10,10,8,,,,,None,['2'],0,[2.4039740562438965],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
ws/9.wav,ws/18.wav,1,,,,,0,11,11,3,,,,,None,['1'],0,[1.1692090034484863],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
,,,,,,,,,,,,,,,,,,,,,,space,4.67299890518,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
cat/1-17-9.wav,cat/1-15-9.wav,2,,,,,,,,,0,0,0,19,,['2'],0,[1.7699470520019531],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
cat/3-4-17.wav,cat/3-4-26.wav,1,,,,,,,,,0,1,1,12,,['1'],0,[1.469541072845459],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
cat/11-4-9.wav,cat/21-4-9.wav,1,,,,,,,,,0,2,2,9,,['1'],0,[1.2859010696411133],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
cat/4-16-1.wav,cat/4-1-16.wav,1,,,,,,,,,0,3,3,13,,['2'],0,[1.7031831741333008],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
cat/149.wav,cat/194.wav,1,,,,,,,,,0,4,4,0,,['1'],0,[0.31821489334106445],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
cat/394.wav,cat/349.wav,2,,,,,,,,,0,5,5,1,,['2'],0,[0.435075044631958],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
cat/4-3-17.wav,cat/4-17-3.wav,2,,,,,,,,,0,6,6,17,,['1'],0,[0.7519381046295166],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
cat/419.wav,cat/491.wav,2,,,,,,,,,0,7,7,2,,['1'],0,[1.0524280071258545],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
cat/25-4-9.wav,cat/12-4-9.wav,2,,,,,,,,,0,8,8,24,,['1'],0,[1.619584083557129],,,,,,,,2016_Jul_15_1429,59.9307859594,Stat_Cat_Oct,001,116,
