stim1,stim2,correct,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,ws.thisRepN,ws.thisTrialN,ws.thisN,ws.thisIndex,cat.thisRepN,cat.thisTrialN,cat.thisN,cat.thisIndex,key_resp_2.keys,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
ws/17.wav,ws/8.wav,2,,,,,0,9,9,9,,,,,['2'],2,1,0.100412130356,,,[2.58707594871521],,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
ws/6.wav,ws/32.wav,1,,,,,0,10,10,4,,,,,['1'],1,1,0.0679500102997,,,[2.687501907348633],,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
ws/25.wav,ws/7.wav,2,,,,,0,11,11,11,,,,,"['2', '2']",2,1,0.368134021759,,,"[2.4038138389587402, 2.8374619483947754]",,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
ws/7.wav,ws/16.wav,1,,,,,0,12,12,6,,,,,None,2,0,0.251812934875,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
ws/5.wav,ws/14.wav,1,,,,,0,13,13,2,,,,,['1'],1,1,0.368257045746,,,[2.9377429485321045],,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
ws/15.wav,ws/6.wav,2,,,,,0,14,14,8,,,,,"['2', '2']",2,1,0.151286125183,,,"[2.4036879539489746, 2.7039670944213867]",,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
,,,,,,,,,,,,,,,,,,,,,,space,20.8066048622,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/682.wav,cat/628.wav,1,,,,,,,,,0,0,0,7,,1,1,0.718875169754,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/257.wav,cat/275.wav,1,,,,,,,,,0,1,1,0,,1,1,0.468342065811,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/762.wav,cat/726.wav,2,,,,,,,,,0,2,2,9,,1,0,0.267112016678,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/572.wav,cat/527.wav,1,,,,,,,,,0,3,3,4,,2,0,0.301664113998,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/2-8-15.wav,cat/2-15-8.wav,2,,,,,,,,,0,4,4,31,,1,0,0.518555879593,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/8-12-5.wav,cat/8-5-12.wav,1,,,,,,,,,0,5,5,24,,2,0,0.284841060638,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/2-23-8.wav,cat/2-14-8.wav,2,,,,,,,,,0,6,6,27,,2,1,0.284906864166,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/5-16-2.wav,cat/5-2-16.wav,1,,,,,,,,,0,7,7,19,,1,1,0.284868955612,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/826.wav,cat/862.wav,1,,,,,,,,,0,8,8,11,,1,1,0.268019199371,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/2-13-8.wav,cat/2-8-13.wav,1,,,,,,,,,0,9,9,14,,2,0,0.384920120239,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/6-18-2.wav,cat/6-2-18.wav,1,,,,,,,,,0,10,10,21,,1,1,0.16813492775,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/2-15-7.wav,cat/2-22-7.wav,1,,,,,,,,,0,11,11,16,,2,0,0.268290042877,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/725.wav,cat/752.wav,1,,,,,,,,,0,12,12,8,,1,1,0.301440954208,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/285.wav,cat/258.wav,2,,,,,,,,,0,13,13,1,,1,0,0.201478004456,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/2-6-26.wav,cat/2-6-17.wav,2,,,,,,,,,0,14,14,18,,2,1,0.151177167892,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/8-6-11.wav,cat/8-11-6.wav,2,,,,,,,,,0,15,15,23,,1,0,0.218276023865,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/2-5-13.wav,cat/2-5-16.wav,2,,,,,,,,,0,16,16,28,,1,0,0.233762979507,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/627.wav,cat/672.wav,2,,,,,,,,,0,17,17,6,,2,1,0.168015956879,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/528.wav,cat/582.wav,2,,,,,,,,,0,18,18,5,,None,0,,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/276.wav,cat/267.wav,2,,,,,,,,,0,19,19,2,,None,0,,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/10-6-7.wav,cat/13-6-7.wav,1,,,,,,,,,0,20,20,12,,2,0,0.0845940113068,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/2-6-20.wav,cat/2-6-18.wav,2,,,,,,,,,0,21,21,29,,None,0,,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/7-5-10.wav,cat/7-10-5.wav,2,,,,,,,,,0,22,22,22,,2,1,0.284775018692,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/11-5-7.wav,cat/21-5-7.wav,1,,,,,,,,,0,23,23,13,,2,0,0.234666109085,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/16-5-8.wav,cat/11-5-8.wav,2,,,,,,,,,0,24,24,25,,None,0,,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/2-7-14.wav,cat/2-14-7.wav,2,,,,,,,,,0,25,25,30,,1,0,0.284947872162,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/2-14-8.wav,cat/2-10-8.wav,1,,,,,,,,,0,26,26,15,,2,0,0.0845229625702,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/25-5-8.wav,cat/12-5-8.wav,2,,,,,,,,,0,27,27,32,,2,1,1.85317516327,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/2-5-18.wav,cat/2-5-12.wav,1,,,,,,,,,0,28,28,17,,None,0,,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/268.wav,cat/286.wav,1,,,,,,,,,0,29,29,3,,1,1,0.118005037308,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/2-17-7.wav,cat/2-15-7.wav,2,,,,,,,,,0,30,30,26,,None,0,,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/6-17-2.wav,cat/6-2-17.wav,1,,,,,,,,,0,31,31,20,,2,0,0.101310968399,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
cat/852.wav,cat/825.wav,2,,,,,,,,,0,32,32,10,,1,0,0.0678930282593,,,,,,,,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
,,,,,,,,,,,,,,,,,,,,,,,,space,1.0357170105,2016_Jul_12_1634,59.9340401818,Stat_Cat_Oct,001,113,
