stim1,stim2,correct,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,ws.thisRepN,ws.thisTrialN,ws.thisN,ws.thisIndex,cat.thisRepN,cat.thisTrialN,cat.thisN,cat.thisIndex,key_resp_2.keys,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
prac1.wav,prac2.wav,1,0,0,0,0,,,,,,,,,None,2,0,15.1833739281,,,,,,,,2016_Jul_08_1019,59.9361813102,Stat_Cat_Oct,001,112,
,,,,,,,,,,,,,,,,,,,space,14.8674869537,,,,,,2016_Jul_08_1019,59.9361813102,Stat_Cat_Oct,001,112,
ws/8.wav,ws/26.wav,1,,,,,0,0,0,7,,,,,None,2,0,0.785286903381,,,,,,,,2016_Jul_08_1019,59.9361813102,Stat_Cat_Oct,001,112,
ws/15.wav,ws/6.wav,2,,,,,0,1,1,8,,,,,['2'],2,1,0.768687963486,,,[2.737583875656128],,,,,2016_Jul_08_1019,59.9361813102,Stat_Cat_Oct,001,112,
ws/6.wav,ws/24.wav,1,,,,,0,2,2,5,,,,,None,1,1,0.434997081757,,,,,,,,2016_Jul_08_1019,59.9361813102,Stat_Cat_Oct,001,112,
ws/7.wav,ws/16.wav,1,,,,,0,3,3,6,,,,,None,2,0,0.685391902924,,,,,,,,2016_Jul_08_1019,59.9361813102,Stat_Cat_Oct,001,112,
ws/17.wav,ws/8.wav,2,,,,,0,4,4,9,,,,,None,2,1,0.50202703476,,,,,,,,2016_Jul_08_1019,59.9361813102,Stat_Cat_Oct,001,112,
ws/5.wav,ws/36.wav,1,,,,,0,5,5,3,,,,,['1'],1,1,0.134752035141,,,[2.5206310749053955],,,,,2016_Jul_08_1019,59.9361813102,Stat_Cat_Oct,001,112,
ws/28.wav,ws/7.wav,2,,,,,0,6,6,13,,,,,None,2,1,0.368314981461,,,,,,,,2016_Jul_08_1019,59.9361813102,Stat_Cat_Oct,001,112,
ws/30.wav,ws/2.wav,2,,,,,0,7,7,12,,,,,None,1,0,0.635338783264,,,,,,,,2016_Jul_08_1019,59.9361813102,Stat_Cat_Oct,001,112,
ws/5.wav,ws/14.wav,1,,,,,0,8,8,2,,,,,None,2,0,0.685286045074,,,,,,,,2016_Jul_08_1019,59.9361813102,Stat_Cat_Oct,001,112,
ws/35.wav,ws/8.wav,2,,,,,0,9,9,14,,,,,None,1,0,0.335030078888,,,,,,,,2016_Jul_08_1019,59.9361813102,Stat_Cat_Oct,001,112,
ws/23.wav,ws/5.wav,2,,,,,0,10,10,10,,,,,None,2,1,0.268270015717,,,,,,,,2016_Jul_08_1019,59.9361813102,Stat_Cat_Oct,001,112,
