stim1,stim2,correct,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,ws.thisRepN,ws.thisTrialN,ws.thisN,ws.thisIndex,cat.thisRepN,cat.thisTrialN,cat.thisN,cat.thisIndex,key_resp_2.keys,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
cat/11-5-7.wav,cat/21-5-7.wav,1,,,,,,,,,0,16,16,13,,1,1,1.93571209908,,,,,,,,2016_May_26_1424,59.9325843018,Stat_Cat_Oct,001,107,
cat/5-16-2.wav,cat/5-2-16.wav,1,,,,,,,,,0,17,17,19,,2,0,0.868646144867,,,,,,,,2016_May_26_1424,59.9325843018,Stat_Cat_Oct,001,107,
cat/2-7-14.wav,cat/2-14-7.wav,2,,,,,,,,,0,18,18,30,,1,0,0.351556062698,,,,,,,,2016_May_26_1424,59.9325843018,Stat_Cat_Oct,001,107,
cat/10-6-7.wav,cat/13-6-7.wav,1,,,,,,,,,0,19,19,12,,1,1,0.601906776428,,,,,,,,2016_May_26_1424,59.9325843018,Stat_Cat_Oct,001,107,
cat/2-6-20.wav,cat/2-6-18.wav,2,,,,,,,,,0,20,20,29,,1,0,1.16909885406,,,,,,,,2016_May_26_1424,59.9325843018,Stat_Cat_Oct,001,107,
cat/16-5-8.wav,cat/11-5-8.wav,2,,,,,,,,,0,21,21,25,,2,1,0.852014064789,,,,,,,,2016_May_26_1424,59.9325843018,Stat_Cat_Oct,001,107,
cat/627.wav,cat/672.wav,2,,,,,,,,,0,22,22,6,,1,0,0.535031080246,,,,,,,,2016_May_26_1424,59.9325843018,Stat_Cat_Oct,001,107,
cat/725.wav,cat/752.wav,1,,,,,,,,,0,23,23,8,,2,0,0.78538608551,,,,,,,,2016_May_26_1424,59.9325843018,Stat_Cat_Oct,001,107,
cat/25-5-8.wav,cat/12-5-8.wav,2,,,,,,,,,0,24,24,32,,1,0,0.952104091644,,,,,,,,2016_May_26_1424,59.9325843018,Stat_Cat_Oct,001,107,
cat/2-14-8.wav,cat/2-10-8.wav,1,,,,,,,,,0,25,25,15,,1,1,0.151556015015,,,,,,,,2016_May_26_1424,59.9325843018,Stat_Cat_Oct,001,107,
cat/762.wav,cat/726.wav,2,,,,,,,,,0,26,26,9,,2,1,0.267137050629,,,,,,,,2016_May_26_1424,59.9325843018,Stat_Cat_Oct,001,107,
cat/682.wav,cat/628.wav,1,,,,,,,,,0,27,27,7,,1,1,0.601731061935,,,,,,,,2016_May_26_1424,59.9325843018,Stat_Cat_Oct,001,107,
cat/6-18-2.wav,cat/6-2-18.wav,1,,,,,,,,,0,28,28,21,,1,1,0.118056058884,,,,,,,,2016_May_26_1424,59.9325843018,Stat_Cat_Oct,001,107,
cat/2-13-8.wav,cat/2-8-13.wav,1,,,,,,,,,0,29,29,14,,1,1,1.78653883934,,,,,,,,2016_May_26_1424,59.9325843018,Stat_Cat_Oct,001,107,
cat/285.wav,cat/258.wav,2,,,,,,,,,0,30,30,1,,2,1,0.418267011642,,,,,,,,2016_May_26_1424,59.9325843018,Stat_Cat_Oct,001,107,
cat/276.wav,cat/267.wav,2,,,,,,,,,0,31,31,2,,1,0,0.451651096344,,,,,,,,2016_May_26_1424,59.9325843018,Stat_Cat_Oct,001,107,
cat/257.wav,cat/275.wav,1,,,,,,,,,0,32,32,0,,1,1,0.818865060806,,,,,,,,2016_May_26_1424,59.9325843018,Stat_Cat_Oct,001,107,
,,,,,,,,,,,,,,,,,,,,,,,,space,11.5808088779,2016_May_26_1424,59.9325843018,Stat_Cat_Oct,001,107,
